,Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
13774401,"Korea, Rep.",KOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,101.838813781738
13781731,Kuwait,KWT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,106.080726623535
13789061,Lao PDR,LAO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,97.4867477416992
13792726,Latvia,LVA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,99.2290802001953
13796391,Lebanon,LBN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,101.01091003418001
13800056,Lesotho,LSO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,108.22949981689501
13829376,Madagascar,MDG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,112.059051513672
13833041,Malawi,MWI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,60.5499992370605
13836706,Malaysia,MYS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,95.42566680908199
13844036,Mali,MLI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,23.972669601440398
13847701,Malta,MLT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,103.741142272949
13855031,Mauritania,MRT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,43.482250213623
13858696,Mauritius,MUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,109.102607727051
13862361,Mexico,MEX,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,113.32692718505899
13877021,Mongolia,MNG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,101.06390380859399
13884351,Morocco,MAR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,78.60655212402341
13888016,Mozambique,MOZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,85.7316207885742
13891681,Myanmar,MMR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,91.7127304077148
13902676,Nepal,NPL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,83.4026184082031
13906341,Netherlands,NLD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,94.9568710327148
13913671,New Zealand,NZL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,105.395927429199
13917336,Nicaragua,NIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,87.6957626342773
13921001,Niger,NER,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,22.8300895690918
13924666,Nigeria,NGA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,106.025756835938
13931996,Norway,NOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,96.8979034423828
13935661,Oman,OMN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,68.614013671875
13939326,Pakistan,PAK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,54.981449127197294
13946656,Panama,PAN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,100.70703887939501
13953986,Paraguay,PRY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,103.397148132324
13957651,Peru,PER,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,119.84069061279301
13961316,Philippines,PHL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,105.5712890625
13964981,Poland,POL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,103.79592132568399
13968646,Portugal,PRT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,127.746109008789
13975976,Qatar,QAT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,110.455879211426
13983306,Russian Federation,RUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,103.70607757568399
13986971,Rwanda,RWA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,68.9656982421875
13997966,Sao Tome and Principe,STP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,128.412185668945
14005296,Senegal,SEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,51.3268890380859
14012626,Seychelles,SYC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,99.8967819213867
14016291,Sierra Leone,SLE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,65.4120635986328
14030951,Slovenia,SVN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,98.22470092773442
14034616,Solomon Islands,SLB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,77.29750061035159
14038281,Somalia,SOM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,16.9405498504639
14049276,Spain,ESP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,108.758087158203
14052941,Sri Lanka,LKA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,100.612518310547
14056606,St. Kitts and Nevis,KNA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,106.30467987060499
14060271,St. Lucia,LCA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,134.39114379882798
14074931,Suriname,SUR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,141.17996215820298
14078596,Swaziland,SWZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,95.4934463500977
14082261,Sweden,SWE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,97.8975067138672
14085926,Switzerland,CHE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,81.0880584716797
14089591,Syrian Arab Republic,SYR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,101.06265258789101
14096921,Tanzania,TZA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,76.113426208496
14100586,Thailand,THA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,96.11251831054692
14107916,Togo,TGO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,83.4774169921875
14111581,Tonga,TON,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,118.302520751953
14115246,Trinidad and Tobago,TTO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,96.5639877319335
14118911,Tunisia,TUN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,114.06600952148399
14122576,Turkey,TUR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,105.568588256836
14137236,Uganda,UGA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,72.74989318847659
14140901,Ukraine,UKR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,101.87342071533199
14144566,United Arab Emirates,ARE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,95.8346405029297
14148231,United Kingdom,GBR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,102.744018554688
14151896,United States,USA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,98.3502731323242
14155561,Uruguay,URY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,106.801986694336
14162891,Vanuatu,VUT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,103.018989562988
14166556,"Venezuela, RB",VEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,108.588150024414
14170221,Vietnam,VNM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,104.058486938477
14184881,Zambia,ZMB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,97.9226837158203
14188546,Zimbabwe,ZWE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1985-01-01,126.201309204102
14192211,Arab World,ARB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,81.2927017211914
14195876,East Asia & Pacific,EAS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,116.717491149902
14199541,East Asia & Pacific (excluding high income),EAP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,118.30200958251999
14203206,Euro area,EMU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,104.569053649902
14206871,Europe & Central Asia,ECS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,104.072982788086
14210536,Europe & Central Asia (excluding high income),ECA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,105.037078857422
14214201,European Union,EUU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,103.311241149902
14217866,Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,64.87322998046879
14221531,High income,HIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,101.06594085693399
14225196,Latin America & Caribbean,LCN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,121.85935211181601
14228861,Latin America & Caribbean (excluding high income),LAC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,122.70915222168001
14232526,Least developed countries: UN classification,LDC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,67.74313354492189
14236191,Low & middle income,LMY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,100.252670288086
14239856,Low income,LIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,65.2019805908203
14243521,Lower middle income,LMC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,91.3870086669922
14247186,Middle East & North Africa,MEA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,90.9076919555664
14250851,Middle East & North Africa (excluding high income),MNA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,92.4188385009766
14254516,Middle income,MIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,103.897109985352
14258181,North America,NAC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,100.17697906494101
14261846,OECD members,OED,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,104.116668701172
14265511,South Asia,SAS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,83.6552963256836
14269176,Sub-Saharan Africa,SSF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,75.3460464477539
14272841,Sub-Saharan Africa (excluding high income),SSA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,75.3427200317383
14276506,Upper middle income,UMC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,117.80577850341801
14280171,World,WLD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,100.367042541504
14283836,Afghanistan,AFG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,26.6947593688965
14287501,Albania,ALB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,103.83846282959
14291166,Algeria,DZA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,88.5876693725585
14302161,Angola,AGO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,81.0715637207031
14309491,Argentina,ARG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,106.078056335449
14320486,Australia,AUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,104.856170654297
14324151,Austria,AUT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,99.2838592529297
14327816,Azerbaijan,AZE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,118.56990814209
14331481,"Bahamas, The",BHS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,106.49031066894501
14335146,Bahrain,BHR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,112.508827209473
14338811,Bangladesh,BGD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,67.42767333984379
14346141,Belarus,BLR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,108.347221374512
14349806,Belgium,BEL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,98.94763946533199
14353471,Belize,BLZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,112.528648376465
14357136,Benin,BEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,61.898899078369105
14364466,Bhutan,BTN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,53.685340881347706
14368131,Bolivia,BOL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,102.385299682617
14375461,Botswana,BWA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,99.4507827758789
14386456,Brunei Darussalam,BRN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,111.636680603027
14390121,Bulgaria,BGR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,105.05844116210899
14393786,Burkina Faso,BFA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,27.776620864868196
14397451,Burundi,BDI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,53.44612121582029
14401116,Cabo Verde,CPV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,116.036148071289
14404781,Cambodia,KHM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,199.488204956055
14408446,Cameroon,CMR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,98.8453826904297
14412111,Canada,CAN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,103.54676055908199
14419441,Central African Republic,CAF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,75.6206588745117
14423106,Chad,TCD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,39.4566612243652
14430436,Chile,CHL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,109.09268188476601
14434101,China,CHN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,123.565818786621
14437766,Colombia,COL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,102.096046447754
14441431,Comoros,COM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,109.302017211914
14445096,"Congo, Dem. Rep.",COD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,94.9790191650391
14448761,"Congo, Rep.",COG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,134.301208496094
14452426,Costa Rica,CRI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,101.080200195313
14456091,Cote d'Ivoire,CIV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,71.1682434082031
14463421,Cuba,CUB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,101.966796875
14470751,Cyprus,CYP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,77.0521011352539
14474416,Czech Republic,CZE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,96.6915283203125
14478081,Denmark,DNK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,98.75061798095699
14481746,Djibouti,DJI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,33.9546394348145
14485411,Dominica,DMA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,95.53302001953129
14489076,Dominican Republic,DOM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,120.60800170898399
14492741,Ecuador,ECU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,123.63928985595699
14496406,"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,84.0957717895508
14511066,Estonia,EST,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,104.703506469727
14514731,Ethiopia,ETH,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,37.006889343261705
14522061,Fiji,FJI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,103.681640625
14525726,Finland,FIN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,102.50189208984399
14529391,France,FRA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,110.328811645508
14536721,Gabon,GAB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,146.37854003906298
14540386,"Gambia, The",GMB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,66.7414169311523
14544051,Georgia,GEO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,89.5823135375977
14551381,Ghana,GHA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,70.02877807617189
14558711,Greece,GRC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,105.11473846435499
14566041,Grenada,GRD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,101.453903198242
14573371,Guatemala,GTM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,74.6020202636719
14577036,Guinea,GIN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,36.345729827880895
14584366,Guyana,GUY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,96.4121780395508
14588031,Haiti,HTI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,89.13839721679692
14591696,Honduras,HND,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,110.097007751465
14599026,Hungary,HUN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,98.0750885009766
14602691,Iceland,ISL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,97.7201385498047
14606356,India,IND,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,90.3883895874023
14610021,Indonesia,IDN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,119.640182495117
14613686,"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,102.34243774414101
14617351,Iraq,IRQ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,101.87370300293001
14621016,Ireland,IRL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,95.61292266845699
14628346,Israel,ISR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,99.1109390258789
14632011,Italy,ITA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,99.8628997802734
14635676,Jamaica,JAM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,102.55715179443399
14639341,Japan,JPN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,101.697967529297
14643006,Jordan,JOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,105.30275726318399
14646671,Kazakhstan,KAZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,116.750442504883
14650336,Kenya,KEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,106.016372680664
14654001,Kiribati,KIR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,121.533409118652
14661331,"Korea, Rep.",KOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,101.18171691894501
14668661,Kuwait,KWT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,105.644561767578
14672326,Kyrgyz Republic,KGZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,122.37637329101601
14675991,Lao PDR,LAO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,101.044723510742
14679656,Latvia,LVA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,100.47257995605499
14686986,Lesotho,LSO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1986-01-01,108.06542205810499
